2020-11-29 22:56:19,b'DFS Army\xe2\x80\x99s VIP Sunday Night NFL Showdown Breakdown \xe2\x80\x93 Bears at Packers \xe2\x80\x93 \xe2\x80\x9cWhere my Turds At?\xe2\x80\x9d\xe2\x80\xa6 https://t.co/syvGttdQFY',dfsarmyda,,703,48,,0,IFTTT
2020-11-29 22:47:44,b'RT @JerseyKidPicks: Jerseykid welcomes Riverside #California Laredo #Texas Parsippany and #Hoboken #NewJersey #KeyLargo #Florida  \n\nJOIN NO\xe2\x80\xa6',Train2ETRAINSP1,United States,7957,8198,,8,Twitter for Android
2020-11-29 22:38:29,b'RT @JerseyKidPicks: #FreePicks \n\nThis is just my opinion so don\xe2\x80\x99t go overboard\n\nhttps://t.co/Hv9QSNrGbc\n\n#SportsBetting #SportsPicks #Wager\xe2\x80\xa6',BRIGGS_USA,GLOBAL,471,410,,8,Twitter for Android
2020-11-29 22:38:20,b'RT @JerseyKidPicks: Jerseykid welcomes Riverside #California Laredo #Texas Parsippany and #Hoboken #NewJersey #KeyLargo #Florida  \n\nJOIN NO\xe2\x80\xa6',BRIGGS_USA,GLOBAL,471,410,,8,Twitter for Android
2020-11-29 22:38:16,b'RT @FantasyKing2000: SUNDAY NIGHT FOOTBALL!!!\nLike this post for a Free SNF Lineups on Fanduel &amp; Draftkings\n*Must Be Following Me*\n#NFL #DF\xe2\x80\xa6',walterB95348982,,17,19,,1,Twitter for iPhone
2020-11-29 22:34:38,b'TOUCHDOWN!! #gobucs \xf0\x9f\x86\x9a #ChiefsKingdom #bucs #buccaneers #chiefs #tbvskc #kcvstb #buccaneersvschiefs\xe2\x80\xa6 https://t.co/B6BCSF5yzX',TAYSTEVENS,"TORONTO, LAS VEGAS",235820,2847,,1,Twitter for iPhone
2020-11-29 22:31:55,b'SUNDAY NIGHT FOOTBALL!!!\nLike this post for a Free SNF Lineups on Fanduel &amp; Draftkings\n*Must Be Following Me*\n#NFL\xe2\x80\xa6 https://t.co/gQOfbSBhGt',FantasyKing2000,United States,198,232,,1,Twitter Web App
2020-11-29 22:31:04,b'NCAA \xf0\x9f\x8f\x80 Basketball. 4 free picks\xf0\x9f\x92\xb5\nOakland vs. Michigan #Wolverines \nPrairie View vs. Louisville \n#GamblingTwitter\xe2\x80\xa6 https://t.co/8mvBlZbHoR',sportspicks7773,,67,495,,0,Twitter for iPhone
2020-11-29 22:26:00,b'Turkey Day victory!!!  When you apply our...\n\nProjections\nCheatsheets\nTools\nCoaching Feedback\n\nYour edge is larger\xe2\x80\xa6 https://t.co/CCwz26mCea',DFSArmy,,13511,4016,,0,TweetDeck
2020-11-29 22:19:06,b'RT @SportsWatch1: https://t.co/yIC0VJO3mA  11/30 (201845) EIBAR vs. (201846) REAL BETIS #guaranteedpick REALBOBBASPORTS  #expertpicks #spor\xe2\x80\xa6',FlashPugUK,"England, United Kingdom",720,655,,1,FlashPug ReTweeter Bot
2020-11-29 22:18:22,b'I am officially to busy to have 2 fantasy leagues at once! Damn it! #FantasyFootball #FanDuel #FantasyFootballNow https://t.co/hVzUvc7xq0',NewMarcusGraham,"Austin, TX ",270,697,,0,Twitter for iPhone
2020-11-29 22:16:31,b'Me watching  #TyreekHill destroying  the #Bucs HaHa\n\n#Chiefs #FantasyFootball #DraftKings #FanDuel https://t.co/Noybao7pfR',DemetriusWalls,The Bay California,3455,545,,0,Twitter for Android
2020-11-29 22:16:18,b'Whoever is in charge over at the #FanDuel offices needs to look into either better tech support team or better serv\xe2\x80\xa6 https://t.co/wEmYtGtvVr',Auto_sparkk,Philadelphia or (Dakotaverse),94,449,,0,Twitter for iPhone
2020-11-29 22:13:35,b'Really mad I didn\xe2\x80\x99t pick Tyreek Hill on my lineup today for #Fanduel',Luci2Duece,"Los Angeles, CA",327,449,,0,Twitter for iPhone
2020-11-29 22:12:46,b'https://t.co/yIC0VJO3mA  11/30 (201845) EIBAR vs. (201846) REAL BETIS #guaranteedpick REALBOBBASPORTS  #expertpicks\xe2\x80\xa6 https://t.co/nKsyRXl6uD',SportsWatch1,"Las Vegas, NV",12314,22798,,1,SWM Automated Tweets For Members
2020-11-29 22:10:14,b'I got Tyreek Hill on my 4 pm lineup \xf0\x9f\x98\x8f #Fanduel',paul3meka,,365,367,,0,Twitter for iPhone
2020-11-29 22:08:10,b'Tyreek Hill is saving my #Fanduel bank account',ND23plays,,3,40,,0,Twitter for iPhone
2020-11-29 22:02:51,b'Checkout this great new read posted by Brandon Blanchard -  Sunday Night Football \xe2\x80\x93 NFL DFS Advice: Bears @ Packers\xe2\x80\xa6 https://t.co/9hBdGbUobG',TopFlightFS,DFS,761,21,,0,TopFlight1
2020-11-29 22:00:16,b'DFS Army Black Friday Special\n\n- 50% off 1st Month of VIP\n- 20% off after that\n- New Subscribers Only\n- Offer Ends\xe2\x80\xa6 https://t.co/GBmgk2y3d6',texan0322,Texas,2297,1122,,0,Twittimer
2020-11-29 21:52:39,b'RT @Awesemo_Com: \xf0\x9f\x9a\xa8 \xf0\x9f\x8f\x88 FREE for Week 12 \xf0\x9f\x8f\x88 \xf0\x9f\x9a\xa8 \n\nThe @AwesemoNFL Top Stack Tool\n\nhttps://t.co/8x6pTtPrSo\n\n#draftkings #fanduel #nfl #fantasyfoot\xe2\x80\xa6',SamCamp75,"Massachusetts, USA",899,425,,1,Twitter for Android
2020-11-29 21:51:03,"b'Cash it!! 1PM was good to me today, core was pretty solid aside from Diggs having a lackluster game. I\xe2\x80\x99ll take it t\xe2\x80\xa6 https://t.co/vzVH6xyZBa'",maestro_dfs,,184,58,,0,Twitter for iPhone
2020-11-29 21:38:25,b'Fail. #FanDuel #Carr https://t.co/8QIAiWOYjr',BirdLandFanMD,"Maryland, USA",716,1272,,0,Twitter for iPhone
2020-11-29 21:32:20,b'RT @BestBetsAlgo: All first 9 bets hit in the early kick-offs! 4 perfect games and 71% win rate in the 8 early games! Join the discord toda\xe2\x80\xa6',LaddCaldwell,"Nashville, TN",458,762,,2,Twitter for iPhone
2020-11-29 21:31:41,b'RT @BestBetsAlgo: All first 9 bets hit in the early kick-offs! 4 perfect games and 71% win rate in the 8 early games! Join the discord toda\xe2\x80\xa6',FatherBT,,86,33,,2,Twitter for iPhone
2020-11-29 21:27:38,b'All first 9 bets hit in the early kick-offs! 4 perfect games and 71% win rate in the 8 early games! Join the discor\xe2\x80\xa6 https://t.co/t9dH8ycxrj',BestBetsAlgo,"Nashville, TN",29,99,,2,Twitter Web App
2020-11-29 21:24:09,b'What a game! #ARIvsNE \n#fanduel #DfsLionQueen https://t.co/N4yNyif0Wb',DreadsAndAries,"Boston, MA",3709,2326,,0,Twitter for Android
2020-11-29 21:18:47,b'Y\xe2\x80\x99all bettin on these games? \xf0\x9f\x91\x80 #FanDuel',ayeyocourtt,,217,216,,0,Twitter for iPhone
2020-11-29 21:08:34,b'Pats win #gopats\xc2\xa0 \xf0\x9f\x86\x9a #redsea\xc2\xa0 #arivsne #nevsari #Patriots #cardinals #PatsNation #camnewton #patriotsvscardinals\xe2\x80\xa6 https://t.co/ylwn7mH2OF',TAYSTEVENS,"TORONTO, LAS VEGAS",235820,2847,,0,Twitter for iPhone
2020-11-29 21:07:22,b'@PatMcAfeeShow #FanDuel nailed it https://t.co/OwNdhdw6Cf',831Raiders,"Compton, CA",66,268,,0,Twitter for iPhone
2020-11-29 20:56:44,b'RT @GirlNextDoorBet: im on the JETS .. \n\nretweet for my 4 pm pick \n\n#barstool #draftkings #fanduel #freepicks #gamblingtwitter https://t.co\xe2\x80\xa6',willybfosho,,6,113,,49,Twitter for iPhone
2020-11-29 20:47:55,b'RT @MONEYGANGJAMES1: LISTEN UP FRIENDS &amp; FAMILY:\n\nINVEST!\n\nTHE 2020 PANINI PRIZM FOOTBALL DRAFT PICKS HOBBY BOX IS ALMOST SOLD OUT! BUY NOW\xe2\x80\xa6',ukL1XNjBzqw2vcw,,6,825,,633,Twitter Web App
2020-11-29 20:46:24,b'https://t.co/SdqHmBKBX6  11/29 (815) Rhode Island vs. (816) San Francisco #guaranteedpick SERVICESBAM #marchmadness\xe2\x80\xa6 https://t.co/RAabHTu0VE',SportsWatch1,"Las Vegas, NV",12314,22798,,0,SWM Automated Tweets For Members
2020-11-29 20:46:21,b'Ummm who had Jacoby Brissett? #FanDuel #DraftKings',SeanPMDawn,Thighland ,1355,1997,,0,Twitter for iPhone
2020-11-29 20:45:46,b'https://t.co/wrUTzSKvyr  11/29 (807) North Dakota State vs. (808) Creighton #guaranteedpick SERVICESBAM\xe2\x80\xa6 https://t.co/dzSoubtnD4',SportsWatch1,"Las Vegas, NV",12314,22798,,0,SWM Automated Tweets For Members
2020-11-29 20:42:00,b'RT @MrFantasyNASCAR: #DFS #SNF Showdown Picks Week 12\n\nThe Bears play the Packers on Sunday Night Football. The Showdown picks for #DraftKi\xe2\x80\xa6',MrFantasyNASCAR,,4297,1384,,1,Twitter Web App
2020-11-29 20:35:02,b'\xf0\x9f\x9a\xa8 \xf0\x9f\x8f\x88 FREE for Week 12 \xf0\x9f\x8f\x88 \xf0\x9f\x9a\xa8 \n\nThe @AwesemoNFL Top Stack Tool\n\nhttps://t.co/8x6pTtPrSo\n\n#draftkings #fanduel #nfl\xe2\x80\xa6 https://t.co/cSbYkD2lsD',Awesemo_Com,"Chicago, IL",25623,589,,1,Sprout Social
2020-11-29 20:32:59,b'Did anyone start #derrickhenry on #FanDuel Sunday million? #FantasyFootball',KickTossCatch,,1,7,,0,Twitter for Android
2020-11-29 20:28:44,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',DENVER22M,"Colorado, USA",965,4030,,13,Twitter for Android
2020-11-29 20:28:37,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',ryget,"Woodstock, GA",108,925,,13,Twitter for iPhone
2020-11-29 20:27:56,b'RT @GirlNextDoorBet: im on the JETS .. \n\nretweet for my 4 pm pick \n\n#barstool #draftkings #fanduel #freepicks #gamblingtwitter https://t.co\xe2\x80\xa6',VinnyCampagna2,,329,404,,49,Twitter for Android
2020-11-29 20:27:03,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',AyeBruceyy,"San Marcos, TX",383,388,,13,Twitter for iPhone
2020-11-29 20:26:21,b'https://t.co/qrVQvwkinS  11/29 (273) BEARS (CHI) vs. (274) PACKERS (GB) #guaranteedpick TAMPASPORTS  #expertpicks\xe2\x80\xa6 https://t.co/3MZr0fyPKh',SportsWatch1,"Las Vegas, NV",12314,22798,,0,SWM Automated Tweets For Members
2020-11-29 20:25:47,b'https://t.co/NXYp3iH7a2  11/29 (271) CHIEFS (KC) vs. (272) BUCCANEERS (TB) #guaranteedpick TAMPASPORTS\xe2\x80\xa6 https://t.co/kKgqoQwLM1',SportsWatch1,"Las Vegas, NV",12314,22798,,0,SWM Automated Tweets For Members
2020-11-29 20:14:42,b'3PM LINEUP !\n#FANDUEL \n#NFL \n#H2H https://t.co/HOm7jXwXJg',NATHANSPICKSWIN,"WENTZVILLE , MO ",102,260,,0,Twitter for iPad
2020-11-29 20:13:51,b'Wish I was able to bet on #FanDuel. Wack ass state \xf0\x9f\xa5\xb2',BrewtusMusic,East Blue,353,397,,0,Twitter for iPhone
2020-11-29 19:59:49,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',david_kerri,"La Grange,TX ",582,426,,13,Twitter for iPhone
2020-11-29 19:59:32,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',Sasha_Saves,"Orange, CA",115,329,,13,Twitter for iPhone
2020-11-29 19:59:11,b'Kings and Queens of Quarantine.  $3000 welcome bonus.\n\n#winning #fanduel #onlinebetting #money #winningbets #cash\xe2\x80\xa6 https://t.co/tGjOcBmSRJ',cashplayworld1,World Wide,965,252,,0,Twitter Web App
2020-11-29 19:57:16,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',twils11,,63,69,,13,Twitter for iPhone
2020-11-29 19:56:24,b'RT @JerseyKidPicks: #FreePicks \n\nThis is just my opinion so don\xe2\x80\x99t go overboard\n\nhttps://t.co/Hv9QSNrGbc\n\n#SportsBetting #SportsPicks #Wager\xe2\x80\xa6',ahardy316,"Texas, USA",17890,17592,,8,Twitter for iPhone
2020-11-29 19:55:47,b'RT @MONEYGANGJAMES1: LISTEN UP FRIENDS &amp; FAMILY:\n\nINVEST!\n\nTHE 2020 PANINI PRIZM FOOTBALL DRAFT PICKS HOBBY BOX IS ALMOST SOLD OUT! BUY NOW\xe2\x80\xa6',kindnesshp,,1,101,,633,Twitter for Android
2020-11-29 19:53:34,"b""Which of these QB' $ will toss up the most fantasy points this afternoon\xf0\x9f\xa4\x94\n\nPatrick Mahomes #ChiefsKingdom \nTom Brad\xe2\x80\xa6 https://t.co/LIKWKAzFTP""",ProfitsForLife,,0,14,,0,Twitter Web App
2020-11-29 19:53:17,b'This is doin wonders for my #FanDuel #Mcafee https://t.co/VDqvB3g7S8',Ahfganskywalker,"Toenail, GA",199,373,,0,Twitter for iPhone
2020-11-29 19:52:13,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',walterB95348982,,17,19,,13,Twitter for iPhone
2020-11-29 19:50:54,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',lorikbibbs,"New York, NY",1492,890,,13,Twitter for Android
2020-11-29 19:50:34,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',ptrckclrss3,United States,18,61,,13,Twitter for iPhone
2020-11-29 19:49:52,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',LarsonBrandon,,91,536,,13,Twitter for iPhone
2020-11-29 19:48:20,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',bobertl28,,44,395,,13,Twitter for Android
2020-11-29 19:46:04,b'RT @dailysportpickz: NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to On\xe2\x80\xa6',IssaBudah31,,100,248,,13,Twitter for iPhone
2020-11-29 19:45:30,b'NFL 4:05 PM Only DFS Giveaway\nGet the Premium Line for $4 | DM US :)\nWe are giving away our NFL 4:05 ONlY Lineup to\xe2\x80\xa6 https://t.co/z8GydQPE55',dailysportpickz,Cash App: $dailysportpickz,1434,3470,,13,Twitter Web App
2020-11-29 19:43:33,b'RT @JerseyKidPicks: Jerseykid welcomes Riverside #California Laredo #Texas Parsippany and #Hoboken #NewJersey #KeyLargo #Florida  \n\nJOIN NO\xe2\x80\xa6',Fingrz692,United States,1820,2897,,8,Twitter for Android
2020-11-29 19:42:40,b'Because it \xf0\x9f\x90\xbb\xe2\xac\x87\xef\xb8\x8f or nothing #chicagobears #DFS #DraftKings #FanDuel #nfl #beardown #thebears #DaBears https://t.co/4z9zgRhjmv',Rios_de_janeiro,"Grayslake, IL",191,255,,0,Twitter for iPhone
2020-11-29 19:39:13,b'RT @GirlNextDoorBet: im on the JETS .. \n\nretweet for my 4 pm pick \n\n#barstool #draftkings #fanduel #freepicks #gamblingtwitter https://t.co\xe2\x80\xa6',cjsimplythebest,,331,700,,49,Twitter for iPhone
2020-11-29 19:35:15,b'RT @headgamespsych: Brief Report: Who are you taking Monday night? The desperate @Eagles or the @Seahawks? @DrBretLevine is here with his p\xe2\x80\xa6',headgamespsych,,1191,771,,1,Twitter for iPhone
2020-11-29 19:32:02,b'\xf0\x9f\x9a\xa8 \xf0\x9f\x8f\x88 FREE for Week 12 \xf0\x9f\x8f\x88 \xf0\x9f\x9a\xa8 \n\nThe @AwesemoNFL Top Stack Tool\nhttps://t.co/WGfvKrgc2g\n\n#draftkings  #fanduel #nfl\xe2\x80\xa6 https://t.co/1UvXuMF4l1',AwesemoNFL,"Chicago, IL",8775,191,,0,Sprout Social
2020-11-29 19:31:39,b'Jerseykid welcomes Riverside #California Laredo #Texas Parsippany and #Hoboken #NewJersey #KeyLargo #Florida  \n\nJOI\xe2\x80\xa6 https://t.co/pHvhfkgxRH',JerseyKidPicks,"Brigantine, NJ",154936,154975,,8,Twitter for iPhone
2020-11-29 19:28:15,"b'\xf0\x9f\x92\xa5https://t.co/bfTlDtNeYT\xf0\x9f\x92\xa5PRIME SPORT ALERT Re-Tweet from SportAlerts ""Derrick Henry ( #Titans ) has 3 rushing TDs v\xe2\x80\xa6 https://t.co/6gQ5EiAro7'",DFSPrimeLineups,Winners Lane,6166,834,,0,IFTTT
2020-11-29 19:25:27,b'RT @GirlNextDoorBet: im on the JETS .. \n\nretweet for my 4 pm pick \n\n#barstool #draftkings #fanduel #freepicks #gamblingtwitter https://t.co\xe2\x80\xa6',Kareem58150051,,140,433,,49,Twitter for iPhone
2020-11-29 19:25:06,"b'4PM only core for today! Really want to get to Mahomes with his two biggest targets, but it makes it pretty tough t\xe2\x80\xa6 https://t.co/ijVAtcw0Fu'",maestro_dfs,,184,58,,0,Twitter for iPhone
2020-11-29 19:24:45,b'100% exposure to D. Henry at minimal ownership\n\nREAD EM AND WEEP SON\n\n#nfl #dfs #fanduel #draftkings https://t.co/vfoHIpTJwm',azndfs,,482,180,,0,Twitter Web App
2020-11-29 19:15:04,b'Touchdown !! #keeppounding \xf0\x9f\x86\x9a #skol #panthers #vikings #minvscar #CARvsMIN #panthersvsvikings #vikingsvspanthers\xe2\x80\xa6 https://t.co/uej6kmLN1V',TAYSTEVENS,"TORONTO, LAS VEGAS",235820,2847,,1,Twitter for iPhone
2020-11-29 19:12:05,b'Let\xe2\x80\x99s go !!! #FinsUp \xf0\x9f\x86\x9a #TakeFlight #dolphins #jets #miavsnyj #nyjvsmia #jetsvsdolphins #doplhinsvsjets #nfl\xe2\x80\xa6 https://t.co/6OwQRsI4UP',TAYSTEVENS,"TORONTO, LAS VEGAS",235820,2847,,1,Twitter for iPhone
2020-11-29 18:46:28,b'TOUCHDOWN BABY !!! #gopats \xf0\x9f\x86\x9a #redsea #arivsne #nevsari #Patriots #cardinals #PatsNation #camnewton\xe2\x80\xa6 https://t.co/cYz72KHya9',TAYSTEVENS,"TORONTO, LAS VEGAS",235820,2847,,0,Twitter for iPhone
2020-11-29 18:34:54,b'RT @JerseyKidPicks: #NFLPicks #SundayMotivation\n\n\xe2\x80\x9cFinally got my old #Jaguar back It took years believe it or not to totally refurbish it.\xe2\x80\xa6',EnterPrizePod,United States,1118,760,,6,Twitter for iPhone
2020-11-29 18:32:56,b'RT @MONEYGANGJAMES1: LISTEN UP FRIENDS &amp; FAMILY:\n\nINVEST!\n\nTHE 2020 PANINI PRIZM FOOTBALL DRAFT PICKS HOBBY BOX IS ALMOST SOLD OUT! BUY NOW\xe2\x80\xa6',anthoanedawson,,2,183,,633,Twitter Web App
2020-11-29 18:29:41,b'Glad I got AJ Brown on @FanDuel today #FanDuel',ItsJustBSSports,"Atlanta, GA",25,277,,0,Twitter Web App
2020-11-29 18:27:35,b'KING REID YOUNG DRE - KODAI [PROD.LEVEL]https://t.co/3mqeYAYf5C via @YouTube #StarWars #LisaOnPenshoppeTVTODAY\xe2\x80\xa6 https://t.co/mXE7LPck0s',EKOLIDATGUYLOKI,PARIS,22,125,,0,Twitter for iPhone
2020-11-29 18:27:32,b'RT @KingReidyoung31: KING REID YOUNG DRE - KODAI [PROD.LEVEL]https://t.co/zDgR8maRhy via @YouTube #StarWars #LisaOnPenshoppeTVTODAY  #Ahsok\xe2\x80\xa6',ArtistRTweeters,USA,8204,3,,1,Music RTweets
2020-11-29 18:26:47,b'KING REID YOUNG DRE - KODAI [PROD.LEVEL]https://t.co/zDgR8maRhy via @YouTube #StarWars #LisaOnPenshoppeTVTODAY\xe2\x80\xa6 https://t.co/ie73LkktGa',KingReidyoung31,Dimension 84 ,420,906,,1,Twitter for iPhone
2020-11-29 18:18:16,b'Yeah baby #BillsMafia \xf0\x9f\x86\x9a #BoltUp #bills #Chargers #bufvslac #LACvsBUF #chargersvsbills #billsvschargers #nfl\xe2\x80\xa6 https://t.co/JZDRIdjj2P',TAYSTEVENS,"TORONTO, LAS VEGAS",235820,2847,,2,Twitter for iPhone
2020-11-29 18:17:21,"b""VIP'S CHECK YOUR \xf0\x9f\x93\xb2\xf0\x9f\x93\xa8\n\nMORE #NCAAB WINNERS HAVE BEEN UNLEASHED\n\nAS WE BUILD ON OUR #1 RANKING IN THE WORLD\n\n17-5 (77%\xe2\x80\xa6 https://t.co/0eOF2fzvpf""",VegasSyndicate,"Henderson, Nevada",10350,3404,,8,Twitter Web App
2020-11-29 18:15:12,b'RT @locky_steve: #NFL Sunday #PicksOfTheDay 1st round of games\n\n#Cardinals -1.5 (-110) \xf0\x9f\x94\x92\nMatt Ryan O1.5 Passing Tds\nJustin Herbert O1.5 Pas\xe2\x80\xa6',pittman_nairobi,"Las Vegas, NV",13202,3361,,1,Twitter for Android
2020-11-29 18:11:58,"b""RT @LouiDiMarco: This #SundayFunday is here\n\xe2\x9c\xa8Today will be huge\n\xe2\x9c\xa8Who's in? \n\n#bettingsports #bettingexpert #freepicks \n#bettingpicks #sport\xe2\x80\xa6""",pittman_nairobi,"Las Vegas, NV",13202,3361,,1,Twitter for Android
2020-11-29 18:07:43,"b'For accuracy purposes, someone needs to add a whistle to the #FanDuel #JamesHarrison commercial, right around this\xe2\x80\xa6 https://t.co/CguYvSq18B'",cpgobrowns,,142,904,,0,Twitter for Android
2020-11-29 18:05:03,b'RT @MONEYGANGJAMES1: LISTEN UP FRIENDS &amp; FAMILY:\n\nINVEST!\n\nTHE 2020 PANINI PRIZM FOOTBALL DRAFT PICKS HOBBY BOX IS ALMOST SOLD OUT! BUY NOW\xe2\x80\xa6',Galina97015451,,6,585,,633,Twitter Web App
2020-11-29 18:03:22,"b""RT @FantasytipsRyan: RETWEET this and receive Week 12 Members Only cash game video in your DM's! \n\nhttps://t.co/0nBWuW94gC\n\n#Draftkings #Fa\xe2\x80\xa6""",JohnFog19359238,United States,18,97,,8,Twitter for Android
2020-11-29 18:02:30,b'RT @Fingrz692: @JerseyKidPicks Kid I put 2k on Chargers +5-115. and played a reverse $300 Browns-6-120 Giants-6-115 #FanDuel #Vegas #Gambli\xe2\x80\xa6',chiles_dc,Cornersville Tennessee 37047,708,1877,,2,Twitter for Android
2020-11-29 18:02:26,b'RT @JerseyKidPicks: #FreePicks \n\nThis is just my opinion so don\xe2\x80\x99t go overboard\n\nhttps://t.co/Hv9QSNrGbc\n\n#SportsBetting #SportsPicks #Wager\xe2\x80\xa6',gartenzwerg333,Cologne,1645,1333,,8,Twitter Web App
2020-11-29 18:01:48,b'RT @JerseyKidPicks: #FreePicks \n\nThis is just my opinion so don\xe2\x80\x99t go overboard\n\nhttps://t.co/Hv9QSNrGbc\n\n#SportsBetting #SportsPicks #Wager\xe2\x80\xa6',chiles_dc,Cornersville Tennessee 37047,708,1877,,8,Twitter for Android
2020-11-29 18:01:42,b'@br_betting I be trying to tell yall #FanDuel garbage..  use bovada \nhttps://t.co/9jYJ7EoMyb',Gambling1013,"Atlanta, GA",61,76,,0,Twitter for Android
2020-11-29 18:01:10,b'Good luck everyone! #dfs #fanduel #fdk @mkf #nodouchebagsallowed #fantasy #fantasyfootball #nfl https://t.co/T6pO1q5zmv',ContrarianDFS,"Ontario, Canada",843,24,,0,Twitter Web App
2020-11-29 18:00:04,b'DFS Army Black Friday Special!\n\n- 50% off 1st Month of VIP\n- 20% off after that\n- New Subscribers Only\n- Offer Ends\xe2\x80\xa6 https://t.co/7jsvdiyDof',texan0322,Texas,2297,1122,,0,Twittimer
2020-11-29 17:59:35,"b""RT @Gambling1013: I will again 100% guarantee  @FDSportsbook will crash today. Of you can't use em then\nHit the link \nhttps://t.co/9jYJ7EoM\xe2\x80\xa6""",Gambling1013,"Atlanta, GA",61,76,,1,Twitter for Android
2020-11-29 17:59:29,"b""RT @sports_allegory: Check out our picks for this Sunday's #NFL daily fantasy matchups! https://t.co/in43bWCS3p\n\n#DFS #FantasyFootball #Fan\xe2\x80\xa6""",financenewsguy,"New York, USA",262,187,,1,Twitter Web App
2020-11-29 17:59:17,b'RT @Gambling1013: #FanDuel @FDSportsbook @FanDuel_Support \nWhat i tell ya... use bovada \nhttps://t.co/9jYJ7EoMyb',Gambling1013,"Atlanta, GA",61,76,,1,Twitter for Android
2020-11-29 17:58:59,"b""Check out our picks for this Sunday's #NFL daily fantasy matchups! https://t.co/in43bWCS3p\n\n#DFS #FantasyFootball\xe2\x80\xa6 https://t.co/J1ev1LkJ65""",sports_allegory,,36,56,,1,Twitter Web App
2020-11-29 17:58:15,b'Just made some last minute line up changes \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbc #DraftKings #FanDuel #FootballSunday',ambergerson,"Bradenton, Florida",43,555,,0,Twitter for iPhone
2020-11-29 17:57:30,b'RT @GirlNextDoorBet: im on the JETS .. \n\nretweet for my 4 pm pick \n\n#barstool #draftkings #fanduel #freepicks #gamblingtwitter https://t.co\xe2\x80\xa6',rmentz,New York,175,230,,49,Twitter for iPhone
2020-11-29 17:56:38,b'RT @GirlNextDoorBet: im on the JETS .. \n\nretweet for my 4 pm pick \n\n#barstool #draftkings #fanduel #freepicks #gamblingtwitter https://t.co\xe2\x80\xa6',McJawnz978,"Boston, MA",155,130,,49,Twitter for iPhone
2020-11-29 17:56:25,"b'I made 15 - $1 result and total parlays for all the morning games, flipping a coin for every single pick. 240 coin\xe2\x80\xa6 https://t.co/Af0VEzfiPe'",DurmanJr,The Stratosphere,4,26,,0,Twitter for iPhone
2020-11-29 17:55:37,"b'RT @BrettCU05: NFL DFS - DraftKings Core Plays, High Cost, &amp; Value Plays - 11/29/20\n\nFree Link: https://t.co/1WwakUtavV\n\nLove targeting KC\xe2\x80\xa6'",oyebee,"Arlington Heights, IL",924,2471,,1,Twitter for Android
2020-11-29 17:54:25,b'RT @GirlNextDoorBet: im on the JETS .. \n\nretweet for my 4 pm pick \n\n#barstool #draftkings #fanduel #freepicks #gamblingtwitter https://t.co\xe2\x80\xa6',LoganHaines5,"Morgantown, WV",170,1573,,49,Twitter for iPhone
2020-11-29 17:52:50,"b'RT @ColtsCardCorner: Here\xe2\x80\x99s my #FanDuel stacks for the day, feel free to play them! See y\xe2\x80\x99all at the finish line \xf0\x9f\x8f\x81 #NFL #DFS https://t.co/X\xe2\x80\xa6'",ColtDoesntPetit,Click the Link,3782,1164,,1,Twitter for iPhone
